Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
3.87,8.89,4.34,8.41,4.82,100.00,0
3.88,8.55,4.42,8.62,6.00,100.00,0
3.89,8.53,4.14,8.36,4.57,100.00,0
3.89,8.47,4.17,8.04,4.80,100.00,0
3.90,8.59,4.70,8.31,4.70,100.00,0
3.91,8.50,3.93,8.10,4.68,100.00,0
3.92,8.58,4.35,8.16,4.78,100.00,0
3.93,8.54,4.63,8.40,4.66,100.00,0
3.94,8.85,4.07,8.56,4.80,100.00,0
3.95,8.08,4.25,7.47,4.79,100.00,0
3.95,7.97,3.89,7.68,4.73,100.00,0
3.96,7.64,4.11,7.41,4.52,100.00,0
3.97,7.70,4.24,7.40,4.45,100.00,0
3.98,7.86,3.80,7.51,4.34,100.00,0
3.98,8.70,3.87,8.33,4.46,100.00,0
3.99,8.75,4.12,8.44,4.45,100.00,0
4.00,8.49,4.43,7.89,4.94,100.00,0
4.01,8.49,3.95,7.87,4.57,100.00,0
4.02,8.02,4.74,7.70,4.82,100.00,0
4.03,7.78,4.60,7.67,4.81,100.00,0
4.04,8.17,4.05,7.63,4.80,100.00,0
4.04,7.45,4.32,7.35,4.92,100.00,0
4.05,8.61,3.83,8.22,4.85,100.00,0
4.06,8.81,4.56,8.59,4.84,100.00,0
4.07,8.32,4.60,8.13,4.67,100.00,0
4.08,8.35,4.38,8.16,4.67,100.00,0
4.08,7.96,4.13,7.69,4.94,100.00,0
4.09,8.73,4.34,8.39,4.80,100.00,0
4.10,8.40,4.19,7.91,4.63,100.00,0
4.11,8.24,4.35,7.73,4.76,100.00,0
4.12,7.74,4.06,7.50,4.82,100.00,0
4.13,8.31,4.16,7.89,4.80,100.00,0
4.13,8.03,4.24,7.58,4.79,100.00,0
4.14,8.01,4.68,7.93,4.96,100.00,0
4.15,8.27,3.61,7.83,4.57,100.00,0
4.16,8.46,4.40,8.22,4.84,100.00,0
4.17,8.35,3.92,7.70,4.85,100.00,0
4.18,7.87,3.78,7.47,5.01,100.00,0
4.18,8.10,3.80,7.72,4.67,100.00,0
4.19,7.55,3.97,7.47,4.95,100.00,0
4.20,7.68,3.78,7.44,4.67,100.00,0
4.21,8.56,3.72,7.85,4.45,100.00,0
4.21,7.72,4.22,7.69,4.33,100.00,0
4.22,8.37,3.90,8.20,4.42,100.00,0
4.23,8.70,4.03,8.50,4.40,100.00,0
4.24,8.68,3.95,8.27,4.46,100.00,0
4.25,8.53,3.80,8.36,4.44,100.00,0
4.26,8.09,3.90,7.68,4.84,100.00,0
4.27,8.46,4.37,8.30,4.79,100.00,0
4.27,8.37,4.57,8.07,4.82,100.00,0
4.28,7.82,3.79,7.65,4.85,100.00,0
4.29,8.25,3.80,7.59,4.85,100.00,0
4.30,7.74,3.63,7.89,4.82,100.00,0
4.31,7.51,3.62,7.08,4.98,100.00,0
4.31,8.03,3.63,7.74,4.69,100.00,0
4.32,8.73,3.73,8.51,4.65,100.00,0
